ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: _wpcom_is_markdown","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global"
,simple,Poster02294,"W środku lata Feliks Falk || At the Height of Summer Feliks Falk || At the Height of Summer Mitte Sommers Feliks Falk",1,0,visible,"W środku lata Feliks Falk","Waldemar Świerzy plakat filmowy: W środku lata Feliks Falk z roku 1975. || At the Height of Summer Feliks Falk (W środku lata Feliks Falk) movie poster designed by Waldemar Świerzy from 1975. || At the Height of Summer Mitte Sommers Feliks Falk (W środku lata Feliks Falk) Filmplakat von Waldemar Świerzy aus dem Jahr 1975.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,45.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/swierzy-poster02294.jpg,,,,,,,,,0,1,"Poster Designer","Waldemar Świerzy",1,1,"Year of Release",1975,1,1,"Poster Size","ca. A1 = 58x82 cm = 23x33 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,"Original film title","W środku lata",1,1,"Film directed by","Feliks Falk",1,1,Starring,"Jerzy Trela, Teresa Budzisz-Krzyżanowska, Marek Walczewski, Ryszard Pietruski",1,1,Countries,Poland,1,1,"Film also known as","W środku lata, At the Height of Summer, At the Height of Summer Mitte Sommers, W środku lata",1,0
,simple,Poster02298,"Wes Montgomery- wielcy ludzie jazzu || Wes Montgomery - Jazz Greats",1,0,visible,"Wes Montgomery- wielcy ludzie jazzu","Waldemar Świerzy plakat muzyczny: Wes Montgomery- wielcy ludzie jazzu z roku 1990. || Wes Montgomery - Jazz Greats (Wes Montgomery- wielcy ludzie jazzu) music poster designed by Waldemar Świerzy from 1990. || Wes Montgomery - Jazz Greats (Wes Montgomery- wielcy ludzie jazzu) Musikplakat von Waldemar Świerzy aus dem Jahr 1990.",,,taxable,,1,10,1,0,0,,,,,1,"Shipping: 24h",,48.0000,"MUSIC POSTER",,,https://polishpostershop.entsolve1.pl/import_media/swierzy-poster02298.jpg,,,,,,,,,0,1,"Poster Designer","Waldemar Świerzy",1,1,"Year of Release",1990,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02299,"Wesele Andrzej Wajda || Wedding Andrzej Wajda || Hochzeit Andrzej Wajda",1,0,visible,"Wesele Andrzej Wajda","Waldemar Świerzy plakat filmowy: Wesele Andrzej Wajda z roku 1972. || Wedding Andrzej Wajda (Wesele Andrzej Wajda) movie poster designed by Waldemar Świerzy from 1972. || Hochzeit Andrzej Wajda (Wesele Andrzej Wajda) Filmplakat von Waldemar Świerzy aus dem Jahr 1972.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,65.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/swierzy-poster02299.jpg,,,,,,,,,0,1,"Poster Designer","Waldemar Świerzy",1,1,"Year of Release",1972,1,1,"Poster Size","ca. A1 = 58x82 cm = 23x33 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,"Original film title",Wesele,1,1,"Film directed by","Andrzej Wajda",1,1,Starring,"Ewa Ziętek, Daniel Olbrychski, Andrzej Łapicki, Wojciech Pszoniak, Franciszek Pieczka, Marek Walczewski, Izabella Olszewska, Maja Komorowska, Czesław Niemen, Marek Perepeczko, Gabriela Kownacka, Olgierd Łukaszewicz, Bożena Dykiel, Janusz Bukowski, Mieczysław Czechowicz",1,1,Countries,Poland,1,1,"Film also known as","Wesele, Wedding, Hochzeit, Wesele",1,0
,simple,Poster03390,"Matka Joanna od Aniołów Jerzy Kawalerowicz || Mother Joanna of the Angels Jerzy Kawalerowicz || Mutter Johanna von den Engeln Jerzy Kawalerowicz",1,0,visible,"Matka Joanna od Aniołów Jerzy Kawalerowicz","Waldemar Świerzy plakat filmowy: Matka Joanna od Aniołów Jerzy Kawalerowicz edycja z roku 1978. || Mother Joanna of the Angels Jerzy Kawalerowicz (Matka Joanna od Aniołów Jerzy Kawalerowicz) movie poster designed by Waldemar Świerzy edition from 1978. || Mutter Johanna von den Engeln Jerzy Kawalerowicz (Matka Joanna od Aniołów Jerzy Kawalerowicz) Filmplakat von Waldemar Świerzy Edition aus dem Jahr 1978.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,36.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/swierzy-poster03390.jpg,,,,,,,,,0,1,"Poster Designer","Waldemar Świerzy",1,1,"Year of Release","1961 / R:1978",1,1,"Poster Size","ca. A1 = 58x82 cm = 23x33 in",1,1,Edition,reprint,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,"Original film title","Matka Joanna od Aniołów",1,1,"Film directed by","Jerzy Kawalerowicz",1,1,Starring,"Lucyna Winnicka, Anna Ciepielewska, Kazimierz Fabisiak, Maria Chwalibóg, Stanisław Jasiukiewicz, Halina Wohl-Billing, Franciszek Pieczka",1,1,Countries,Poland,1,1,"Film also known as","Matka Joanna od Aniołów, Mother Joanna of the Angels, Mutter Johanna von den Engeln, Matka Joanna od Aniołów, Madre Juana de los ádngeles, Moeder Joanna der Engelen, Mère Jeanne des anges, Madre Joana dos Anjos, Sor Juana de los Ángeles, Mutter Johanna von den Engeln, Madre Juana de los Ángeles, Nunna ja paholaiset, Nunnan och djävlarna, Mère Jeanne des anges, Mother Joan of the Angels, Mitera Ioanna ton angelon, O exorkismos, Máter Johanna, Madre Giovanna degli angeli, Madre Joana dos Anjos, Maica Ioana a ingerilor, Nunnan och djävulen, Joan of the Angels?, Mother Joan of the Angels, Mutter Johanna von den Engeln, Mother Joan of the Angels, The Devil and the Nun",1,0
,simple,Poster03394,"Sol ziemi czarnej Kazimierz Kutz || Salt of the Black Earth Kazimierz Kutz || Salz der schwarzen Erde Kazimierz Kutz",1,0,visible,"Sol ziemi czarnej Kazimierz Kutz","Waldemar Świerzy plakat filmowy: Sol ziemi czarnej Kazimierz Kutz z roku 1969. || Salt of the Black Earth Kazimierz Kutz (Sol ziemi czarnej Kazimierz Kutz) movie poster designed by Waldemar Świerzy from 1969. || Salz der schwarzen Erde Kazimierz Kutz (Sol ziemi czarnej Kazimierz Kutz) Filmplakat von Waldemar Świerzy aus dem Jahr 1969.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,42.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/swierzy-poster03394.jpg,,,,,,,,,0,1,"Poster Designer","Waldemar Świerzy",1,1,"Year of Release","1969 / Reprint 1979",1,1,"Poster Size","ca. A1 = 58x82 cm = 23x33 in",1,1,Edition,reprint,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,"Original film title","Sól ziemi czarnej",1,1,"Film directed by","Kazimierz Kutz",1,1,Starring,"Olgierd Łukaszewicz, Jerzy Bińczycki, Jerzy Cnota, Wiesław Dymny, Bernard Krawczyk, Andrzej Wilk, Jerzy Łukaszewicz",1,1,Countries,Poland,1,1,"Film also known as","Sól ziemi czarnej, Salt of the Black Earth, Salz der schwarzen Erde, Sol ziemi czarnej, Das Salz der schwarzen Erde, Salt of the Black Earth, Mustan maan maku",1,0
,simple,Poster03763,"Marlene Dietrich and Marilyn Monroe The Women Loves Balds || Marlene Dietrich & Marilyn Monroe The Women Loves Balds",1,0,visible,"Marlene Dietrich and Marilyn Monroe","Waldemar Świerzy plakat: Marlene Dietrich & Marilyn Monroe The Women Loves Balds projekt  z roku 1995 zrealizowany w roku 2009. || Marlene Dietrich & Marilyn Monroe The Women Loves Balds poster designed by Waldemar Świerzy from 2009. || Marlene Dietrich & Marilyn Monroe The Women Loves Balds Plakat von Waldemar Świerzy aus dem Jahr 2009.",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,24.0000,"FILM, OTHER POSTER",,,https://polishpostershop.entsolve1.pl/import_media/swierzy-poster03763.jpg,,,,,,,,,0,1,"Poster Designer","Waldemar Świerzy",1,1,"Year of Release",2009,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster03766,"Federico Fellini - Movie Greats",1,0,visible,"Federico Fellini - Movie Greats","Waldemar Świerzy plakat filmowy: Federico Fellini - Movie Greats z roku 2009. || Federico Fellini - Movie Greats (Federico Fellini - Movie Greats) movie poster designed by Waldemar Świerzy from 2009. || Federico Fellini - Movie Greats (Federico Fellini - Movie Greats) Filmplakat von Waldemar Świerzy aus dem Jahr 2009.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,24.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/swierzy-poster03766.jpg,,,,,,,,,0,1,"Poster Designer","Waldemar Świerzy",1,1,"Year of Release",2009,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02379,"Edward II || Edward the Second",1,0,visible,"Edward II","Henryk Tomaszewski plakat teatralny: Edward II z roku 1986. || Edward the Second (Edward II) theatre poster designed by Henryk Tomaszewski from 1986. || Edward II (Edward II) Theaterplakat von Henryk Tomaszewski aus dem Jahr 1986.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,60.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02379.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1986,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02383,"X. Konkurs Chopinowski || Chopin Piano Competition, 10th || Chopinwettbewerb, 10.",1,0,visible,"X. Konkurs Chopinowski","Henryk Tomaszewski plakat muzyczny: X. Konkurs Chopinowski z roku 1979. || Chopin Piano Competition, 10th (X. Konkurs Chopinowski) music poster designed by Henryk Tomaszewski from 1979. || Chopinwettbewerb, 10. (X. Konkurs Chopinowski) Musikplakat von Henryk Tomaszewski aus dem Jahr 1979.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,90.0000,"MUSIC POSTER",,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02383.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1979,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02384,Kordian,1,0,visible,Kordian,"Henryk Tomaszewski plakat teatralny: Kordian z roku 1987. || Kordian (Kordian) theatre poster designed by Henryk Tomaszewski from 1987. || Kordian (Kordian) Theaterplakat von Henryk Tomaszewski aus dem Jahr 1987.",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,30.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02384.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1987,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02386,"Moja droga twórcza || My way as artist || Mein künstlerischer Weg",1,0,visible,"Moja droga twórcza","Henryk Tomaszewski plakat wystawowy: Moja droga twórcza z roku 1996. || My way as artist (Moja droga twórcza) exhibition poster designed by Henryk Tomaszewski from 1996. || Mein künstlerischer Weg (Moja droga twórcza) Ausstellungsplakat von Henryk Tomaszewski aus dem Jahr 1996.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,45.0000,EXHIBITION,,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02386.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1996,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02387,"Piątka z ulicy Barskiej Aleksander Ford || Five From the Barska Street Aleksander Ford || Fünf von der Barskastrasse Aleksander Ford",1,0,visible,"Piątka z ulicy Barskiej Aleksander Ford","Henryk Tomaszewski plakat filmowy: Piątka z ulicy Barskiej Aleksander Ford z roku 1954. || Five From the Barska Street Aleksander Ford (Piątka z ulicy Barskiej Aleksander Ford) movie poster designed by Henryk Tomaszewski from 1954. || Fünf von der Barskastrasse Aleksander Ford (Piątka z ulicy Barskiej Aleksander Ford) Filmplakat von Henryk Tomaszewski aus dem Jahr 1954.",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,270.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02387.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1954,1,1,"Poster Size","ca. A1 = 58x82 cm = 23x33 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,"Original film title","Piątka z ulicy Barskiej",1,1,"Film directed by","Aleksander Ford",1,1,Starring,"Aleksandra Śląska, Tadeusz Janczar, Andrzej Kozak, Marian Rułka, Tadeusz Łomnicki, Edmund Fetting, Włodzimierz Skoczylas",1,1,Countries,Poland,1,1,"Film also known as","Piątka z ulicy Barskiej, Five From the Barska Street, Fünf von der Barskastrasse, Piątka z ulicy Barskiej",1,0
,simple,Poster02389,Seans,1,0,visible,Seans,"Henryk Tomaszewski plakat teatralny: Seans z roku 1980. || Seans (Seans) theatre poster designed by Henryk Tomaszewski from 1980. || Seans (Seans) Theaterplakat von Henryk Tomaszewski aus dem Jahr 1980.",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,65.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02389.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1980,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02390,"Sen nocy letniej || Midsummer Night's Dream William Shakespeare || Sommernachtstraum",1,0,visible,"Sen nocy letniej","Henryk Tomaszewski plakat teatralny: Sen nocy letniej z roku 1968. || Midsummer Night's Dream William Shakespeare (Sen nocy letniej) theatre poster designed by Henryk Tomaszewski from 1968. || Sommernachtstraum (Sen nocy letniej) Theaterplakat von Henryk Tomaszewski aus dem Jahr 1968.",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,95.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02390.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1968,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02391,"Skoro go nie ma || When he dosnt exist... || Wenn er nicht da ist",1,0,visible,"Skoro go nie ma","Henryk Tomaszewski plakat teatralny: Skoro go nie ma z roku 1973. || When he dosnt exist... (Skoro go nie ma) theatre poster designed by Henryk Tomaszewski from 1973. || Wenn er nicht da ist (Skoro go nie ma) Theaterplakat von Henryk Tomaszewski aus dem Jahr 1973.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,160.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02391.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1973,1,1,"Poster Size","ca. A1 = 58x82 cm = 23x33 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02392,"Witold Gombrowicz Ślub || Witold Gombrowicz The Wedding || Witold Gombrowicz Die Trauung",1,0,visible,"Witold Gombrowicz Ślub","Henryk Tomaszewski plakat teatralny: Witold Gombrowicz Ślub z roku 1974. || Witold Gombrowicz The Wedding (Witold Gombrowicz Ślub) theatre poster designed by Henryk Tomaszewski from 1974. || Witold Gombrowicz Die Trauung (Witold Gombrowicz Ślub) Theaterplakat von Henryk Tomaszewski aus dem Jahr 1974.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,146.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/tomaszewski-poster02392.jpg,,,,,,,,,0,1,"Poster Designer","Henryk Tomaszewski",1,1,"Year of Release",1974,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02428,"A statek płynie Federico Fellini || And the Ship Sails On Federico Fellini || Fellinis Schiff der Träume Federico Fellini",1,0,visible,"A statek płynie Federico Fellini","Wiesław Wałkuski plakat filmowy: A statek płynie Federico Fellini z roku 1986. || And the Ship Sails On Federico Fellini (A statek płynie Federico Fellini) movie poster designed by Wiesław Wałkuski from 1986. || Fellinis Schiff der Träume Federico Fellini (A statek płynie Federico Fellini) Filmplakat von Wiesław Wałkuski aus dem Jahr 1986.",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,30.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02428.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",1986,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,"Original film title","E la nave va",1,1,"Film directed by","Federico Fellini",1,1,Starring,"Freddie Jones, Barbara Jefford, Victor Poletti, Peter Cellier, Elisa Mainardi, Paolo Paoloni, Pina Bausch",1,1,Countries,Italy,1,1,"Film also known as","E la nave va, And the Ship Sails On, Fellinis Schiff der Träume, A statek płynie, E la nave va, Y la nave va, И корабът пътува, A lod pluje, Og skibet sejler, Y la nave va, Fellinin Laiva, Et vogue le navire, The Ship Sails On, Da mitsuravs gemi, Kai to ploio fevgei, És a hajó megy, E la nave va di Federico Fellini, Y la nave va, O Navio, Och skeppet går, Da mitsuravs gemi, Ve Gemi Gidiyor, And the Ship Sails On, The Ship Sails On, Fellinis Schiff der Träume",1,0
,simple,Poster02430,"Ale Kino! 16. Festiwal Filmów dla Dzieci || Ale Kino!, 16th Festival of Films for Children || Ale Kino! 16. Kinderfilmfestival",1,0,visible,"Ale Kino! 16. Festiwal Filmów dla Dzieci","Wiesław Wałkuski plakat filmowy: Ale Kino! 16. Festiwal Filmów dla Dzieci z roku 1998. || Ale Kino!, 16th Festival of Films for Children (Ale Kino! 16. Festiwal Filmów dla Dzieci) movie poster designed by Wiesław Wałkuski from 1998. || Ale Kino! 16. Kinderfilmfestival (Ale Kino! 16. Festiwal Filmów dla Dzieci) Filmplakat von Wiesław Wałkuski aus dem Jahr 1998.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,45.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02430.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",1998,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02431,"Ale Kino! 13. Festiwal Filmów dla Dzieci || Ale Kino!, 13rd Festival of Films for Children || Ale Kino! 13. Kinderfilmfestival",1,0,visible,"Ale Kino! 13. Festiwal Filmów dla Dzieci","Wiesław Wałkuski plakat filmowy: Ale Kino! 13. Festiwal Filmów dla Dzieci z roku 1994. || Ale Kino!, 13rd Festival of Films for Children (Ale Kino! 13. Festiwal Filmów dla Dzieci) movie poster designed by Wiesław Wałkuski from 1994. || Ale Kino! 13. Kinderfilmfestival (Ale Kino! 13. Festiwal Filmów dla Dzieci) Filmplakat von Wiesław Wałkuski aus dem Jahr 1994.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,48.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02431.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",1994,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02432,"Ale Kino! 19. Festiwal Filmów dla Dzieci || Ale Kino!, 19th Festival of Films for Children || Ale Kino! 19. Kinderfilmfestiwal",1,0,visible,"Ale Kino! 19. Festiwal Filmów dla Dzieci","Wiesław Wałkuski plakat filmowy: Ale Kino! 19. Festiwal Filmów dla Dzieci z roku 2001. || Ale Kino!, 19th Festival of Films for Children (Ale Kino! 19. Festiwal Filmów dla Dzieci) movie poster designed by Wiesław Wałkuski from 2001. || Ale Kino! 19. Kinderfilmfestiwal (Ale Kino! 19. Festiwal Filmów dla Dzieci) Filmplakat von Wiesław Wałkuski aus dem Jahr 2001.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,35.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02432.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",2001,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02434,"Bajadera || La Bayadere",1,0,visible,Bajadera,"Wiesław Wałkuski plakat teatralny: Bajadera z roku 2003. || La Bayadere (Bajadera) theatre poster designed by Wiesław Wałkuski from 2003. || La Bayadere (Bajadera) Theaterplakat von Wiesław Wałkuski aus dem Jahr 2003.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,28.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02434.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",2003,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02435,"Bal maskowy || Masked Ball || Maskenball",1,0,visible,"Bal maskowy","Wiesław Wałkuski plakat operowy: Bal maskowy z roku 1998. || Masked Ball (Bal maskowy) opera poster designed by Wiesław Wałkuski from 1998. || Maskenball (Bal maskowy) Opernplakat von Wiesław Wałkuski aus dem Jahr 1998.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,40.0000,OPERA,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02435.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",1998,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition","very good",1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02436,"Biale małżeństwo || White Marriage || Die weisse Ehe",1,0,visible,"Biale małżeństwo","Wiesław Wałkuski plakat teatralny: Biale małżeństwo z roku 2002. || White Marriage (Biale małżeństwo) theatre poster designed by Wiesław Wałkuski from 2002. || Die weisse Ehe (Biale małżeństwo) Theaterplakat von Wiesław Wałkuski aus dem Jahr 2002.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,38.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02436.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",2002,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster02438,"Kolory kochania Wanda Jakubowska || The Colors of Loving Wanda Jakubowska",1,0,visible,"Kolory kochania Wanda Jakubowska","Wiesław Wałkuski plakat filmowy: Kolory kochania Wanda Jakubowska z roku 1988. || The Colors of Loving Wanda Jakubowska (Kolory kochania Wanda Jakubowska) movie poster designed by Wiesław Wałkuski from 1988. || The Colors of Loving Wanda Jakubowska (Kolory kochania Wanda Jakubowska) Filmplakat von Wiesław Wałkuski aus dem Jahr 1988.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,25.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02438.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",1988,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,"Original film title","Kolory kochania",1,1,"Film directed by","Wanda Jakubowska",1,1,Starring,"Jacek Chmielnik,Ewa Szykulska, Aldona Grochal, Sylwia Wysocka",1,1,Countries,Poland,1,1,"Film also known as","Kolory kochania, The Colors of Loving, The Colors of Loving, Kolory kochania",1,0
,simple,Poster02439,Caligula,1,0,visible,Caligula,"Wiesław Wałkuski plakat teatralny: Caligula z roku 1990. || Caligula (Caligula) theatre poster designed by Wiesław Wałkuski from 1990. || Caligula (Caligula) Theaterplakat von Wiesław Wałkuski aus dem Jahr 1990.",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,50.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/walkuski-poster02439.jpg,,,,,,,,,0,1,"Poster Designer","Wiesław Wałkuski",1,1,"Year of Release",1990,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",ask,1,1,,,,,,,,,,,,,,,,,,,,
